Issue ID,URL,Title,State,Description,Author,Author Username,Assignee,Assignee Username,Confidential,Locked,Due Date,Created At (UTC),Updated At (UTC),Closed At (UTC),Milestone,Weight,Labels,Time Estimate,Time Spent
136,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/136,Nelze se přihlásit novým uživatelem,Open,"nový uživatel:

login novy

nastavované heslo: asd

V databázi zůstala defaultní hodnota ""nenastaveno"" - viz ``select * from ifc.tpi_uzivatel where login = 'novy'``
Nelze se pod uživatelem přihlásit pomocí asd (heslo, které jsem zadávala při vytváření) - systém se tváří jako že jsem zadala špatné heslo
Nelze se přihlásit ani pomocí hesla ""nenastaveno"", které je nastaveno jako defaultní

[novy-vytvoreni-prihlaseni-asd.mkv](/uploads/c28e0db68fa32749f592dee6321f22bf/novy-vytvoreni-prihlaseni-asd.mkv)

[novy-nenastaveno.mkv](/uploads/43bb2bff6b508c1f6a1a15b98a086f3d/novy-nenastaveno.mkv)",Sklenarova Pavla,sklenarova_cgi,Adrian Hideghethy,hideghethy_goodatit,No,No,,2021-01-20 16:53:28,2021-02-14 19:37:30,,,,"Bug,In Review,Medium",0,0
137,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/137,Nelze se přihlásit již existujícím uživatelem,Closed,"login: tpisftester

heslo: qwe

nemohu se přihlásit tímto uživatelem. Uživatel má původní, neměněné heslo a přihlášení pomocí tohoto uživatele již fungovalo.
možná souvisí s #136 .",Sklenarova Pavla,sklenarova_cgi,Adrian Hideghethy,hideghethy_goodatit,No,No,,2021-01-20 17:00:08,2021-02-02 08:53:18,2021-02-02 08:53:18,,,"Bug,High,In Scope",0,0
138,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/138,RDP přístup  na IP 10.30.190.206,Closed,"Žádám o RDP přístup  na IP 10.30.190.206 pro testovací účely aplikace TPI pro uživatele CDTTEST\sklenarova

Děkuji.",Sklenarova Pavla,sklenarova_cgi,Jan Mracek,mracek,No,No,,2021-01-21 11:12:02,2021-02-02 12:12:23,2021-02-02 12:12:23,,,"Feature,Medium",0,0
139,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/139,Nepodařilo se vytvořit spojení se serverem,Closed,"Při spouštění Object Editoru, Workflow Editoru, MicroWF editoru:

![image](/uploads/08f46352984d0dd778080a08decec2b1/image.png)

Databázové spojení přes SQL Developer funguje.

Stav prostředí je
![image](/uploads/a4c5986266f6575bdf484b84602b02d8/image.png)",Leinveberová Katarína,leinveberova_cgi,Kubala Milan,kubala_cdt,No,No,,2021-01-26 05:55:50,2021-01-28 12:00:07,2021-01-28 12:00:07,,,Bug,0,0
140,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/140,Object editor - hlídání délky názvů,Open,"Prosím o kontrolu délky názvů tabulek, sloupců apod. v objekt editoru. Pokud je délka názvů omezená, nevíme o tom a nevíme ani na kolik znaků. Navrhuji tuto kontrolu vyřešit např. pomocí hlášky před uložením (nemělo by být možné uložit tabulku s příliš dlouhým názvem). Tabulka s dlouhým názvem se nezmaterializovala správně, a tedy s příslušnou tabulkou nelze pracovat.
Děkuji.",Sklenarova Pavla,sklenarova_cgi,Fabio Melloni,melloni_goodatit,No,No,,2021-02-01 10:10:34,2021-02-08 15:13:30,,,,"Feature,In Scope,Medium",0,0
141,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/141,definice sluzebnich pageflow a workflow a mikroworflow pro obsluhu tabulky,Open,"Na základě workshopu s HA,  prosím o seznam prefixů (resp. definici jak je poznat) pro WF,MWF,pageflow, které se generují automaticky s tabulkama pro jejich obsluhu v aplikaci a budou se defakto ridit pristupem k tabulce a takto i definovat v security konzoli.",Rysanek Karel,rysanek_cgi,Peter Lipovsky,lipovsky_goodatit,No,No,,2021-02-02 09:41:10,2021-02-17 13:30:21,,,,"Documentation,Medium",0,0
142,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/142,MSTeams se po připojení do vpn ČDT odpojí,Closed,"Dobrý den, po výměně počítače nemohu být současně ve vpn ČDT a být připojen k  MS Teams. Úplně stejný problém řešil @rysanek_cgi  v issue #45 se závěrem:


_**_Rysanek Karel @rysanek_cgi · 3 months ago
Developer
Roub Zdeněk, Mgr. Zdenek.Roub@cdis.cz nastavil po připojení k vpn CTD používání pouze DNS serverů CDT. To pomohlo. V poslednich 3 pracovnich dnech vše funguje jak je očekáváno. Děkuji._**

Prosím o opravu i pro mne. Moc děkuji.",Krikava Pavel,krikava_cgi,Jan Mracek,mracek,No,No,,2021-02-02 09:43:30,2021-02-08 13:16:04,2021-02-08 13:16:04,,,Bug,0,0
143,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/143,Nelze zobrazit detail M_AKTIVUM_PRISTUP - makro OBJ - nesouhlasí počet parametrů,Closed,"Pokud chci přidat nebo editovat položku v tabulce M_AKTIVUM_PRISTUP, objeví se mi níže uvedená hláška a nejsem schopna zobrazit detail M_AKTIVUM_PRISTUP. Blokuje mě to v testování oprávnění.

``Chyba
Error in MAKRO SQL_Object::parse_macro_inst; std::exception[ !!!error.type=TDI.sql !!!error.base.where=file [d:\projects\tpi_solution\_source\_1_shared\tpi_shared_core\sql_object.cpp], function [parse_macro_inst], line [3017], version [v1.7.00108], process_code [3381699000026]; !!!error.base.text=[SQL_Object::parse_macro_inst; number of instance parameters [0] for macro [OBJ] is not equal as number of defined parameters [1]; in macro instance call=@OBJ()]]; in macro instance call @OBJ()``

![nelze_zobrazit_detail_M_AKTIVUM_PRISTUP](/uploads/880cea26ff1a67708dcb41ea5ee58297/nelze_zobrazit_detail_M_AKTIVUM_PRISTUP.png)",Sklenarova Pavla,sklenarova_cgi,Sklenarova Pavla,sklenarova_cgi,No,No,,2021-02-02 10:29:00,2021-02-04 10:38:03,2021-02-04 10:38:03,,,"Bug,High,In Review",0,0
144,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/144,Workflow editor - import,Closed,"Vytvořil jsem čtyři workflow pro import externích dat (verze editoru 1.1.6.0).
Po spuštění v aplikaci všechny hlásí stejnou chybu: '**Pro krok WF '%lld' neexistuje zadna integrace.**'

![image](/uploads/f9d2543c2f929fa3d02ddfc33ca8e68c/image.png)

Ve Workflow editoru všechny vypadají v pořádku:
 ![image](/uploads/8cd939d7f57a30f9c614f4e8e343152b/image.png)

V tab. M_WF vypadají takto:
![image](/uploads/650d046a15e45c34e425c4b87490f1a5/image.png)

V tab. M_WF_STEP takto:
![image](/uploads/a469809af35e2348a7fdbbcb53d5822a/image.png)

V tab. M_WF_STEP_INTGR nemají žádný platný záznam

![image](/uploads/cd88730b52f017beb2f3246bc5f35804/image.png)",Dohnal Ivo,dohnal_cdis,Dohnal Ivo,dohnal_cdis,No,No,,2021-02-02 12:52:09,2021-02-16 11:47:21,2021-02-16 11:47:21,,,"Bug,In Review",0,0
145,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/145,Object editor - nepodařilo se nám zrušení cizího klíče v multiklíči,Open,"Omylem jsme vytvořili v multiklíči cizí klíč na stejnou tabulku a sloupec, který už tam byl. Nyní nám nejde smazat, protože už je referencován. Jedná se o FK_AKTIVUM_ID_m_cis_dll na tabulce M_AKTIVUM_PRISTUP směřující na tabulku M_CIS_DLL. Mělo by to být odstranitelné z editoru.",Sklenarova Pavla,sklenarova_cgi,Martin Novak,novak_goodatit,No,No,,2021-02-02 15:18:13,2021-02-04 16:14:08,,,,"Feature,In Progress,Medium",0,0
146,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/146,Pageflow editor - nelze zaškrtnout checkbox Zrušit levým tlačítkem myši,Open,"Check box  Zrušeno na přehledu gattrib-overloadů lze označit pouze pravým tlačítkem myši a výběrem z kontextové nabídky, nikoliv jednoduchým výběrem levým tlačítkem. Prosím o možnost zaškrtnutí check-boxu Zrušit i jednoduchým klikem levým tlačítkem myši.

![Zrušeno](/uploads/0347ff47972cd0fd880ac1ff3b3ab0d6/Zrušeno.png)",Sklenarova Pavla,sklenarova_cgi,Martin Novak,novak_goodatit,No,No,,2021-02-02 16:04:45,2021-02-11 11:48:20,,,,"Feature,In Progress,Low",0,0
147,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/147,nefunkcni generator pristupove matice,Closed,Pristupova matice neobsahuje id aktiv.,Rysanek Karel,rysanek_cgi,Rysanek Karel,rysanek_cgi,No,No,,2021-02-03 09:25:25,2021-02-05 08:32:05,2021-02-05 08:32:05,,,"Bug,High",0,0
148,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/148,Jak můžeme udělat podpoložku v obrazovkovém menu?,Closed,"Uvažujeme o přidání podpoložek do položky Report v obrazovkovém menu. Jak to můžeme provést?

![menu-podpoložka](/uploads/91ba68b35287353f8550cd1e215dcd4f/menu-podpoložka.png)",Sklenarova Pavla,sklenarova_cgi,Sklenarova Pavla,sklenarova_cgi,No,No,,2021-02-04 13:08:44,2021-02-09 13:42:08,2021-02-09 13:42:08,,,"In Review,Low,Question",0,0
149,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/149,Doplnění číselníkového editoru o editaci jednovrstvových tabulek,Closed,"Na konzultaci s @kubala_cdt vznikla potřeba doplnit číselníkový editor o 
editaci vrstevnatosti tabulek. Prosíme o rychlé doplnění, antož pro správnou funkci SF i RE je potřeba některé tabulky nastavit jako jednovrstvové.",Rysanek Karel,rysanek_cgi,Fabio Melloni,melloni_goodatit,No,No,,2021-02-04 16:42:49,2021-02-11 16:35:05,2021-02-09 13:39:47,,,Feature,0,0
150,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/150,Při vložení ID aktiva napřímo (bez použití assigneru) se ID aktiva neuloží,Open,"'Znám-li ID aktiva a chci-li jej vložit napřímo do pole AKTIVUM_ID (tj. bez použití assigneru), takto vložená hodnota se mi neuloží. Platí i pro jiné hodnoty, kde takto obcházím assigner.

Kroky:

- Tabulka M_OPRAVNENI
- Kliknout na + v child tabulce M_AKTIVUM_PRISTUP
- Vyplnit potřebné údaje, vložit AKTIVUM_ID napřímo z clipboardu
- Uložit

Přikládám video: [Nelze-vlozit-id-aktiva-primo.mkv](/uploads/76d2eafe2289876f3e20e4a2dbb7d3e4/Nelze-vlozit-id-aktiva-primo.mkv)",Sklenarova Pavla,sklenarova_cgi,Sklenarova Pavla,sklenarova_cgi,No,No,,2021-02-05 09:54:24,2021-02-14 18:02:18,,,,"Bug,Low",0,0
151,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/151,"Objekt, z kterého se skládá datový typ, nelze mazat ani editovat",Closed,"Objekt, z kterého se skládá datový typ, nelze mazat ani editovat. V případě složitějších datových typů je nutno vytvářet jej celý znova. Prosíme o doplnění editace objektů - datových typů do object editoru.",Sklenarova Pavla,sklenarova_cgi,Sklenarova Pavla,sklenarova_cgi,No,No,,2021-02-05 10:40:10,2021-02-05 16:31:40,2021-02-05 16:31:40,,,"Feature,Medium",0,0
152,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/152,Speciální oprávnění - implementace,Open,Prosím o implementaci speciálních oprávnění z tabulky M_SPECIALNI_OPRAVNENI. Viz https://gitlab.cdt.cz/tpi/dokumentace/-/wikis/Security-Framework-Aktiva-prehled,Sklenarova Pavla,sklenarova_cgi,Adrian Hideghethy,hideghethy_goodatit,No,No,,2021-02-09 10:26:43,2021-02-10 10:51:03,,,,"Feature,Medium",0,0
153,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/153,Service selector - chybné napojení položky M_SPECIALNI_OPRAVNENI - list do menu,Closed,"Pokud v Service selectoru přidávám položku ""M_SPECIALNI_OPRAVNENI - list"" do menu aplikace TPI, příslušné parametry se navážou na ""TPI"" a vytvoří se v menu adresář M_SPECIALNI_OPRAVNENI. Očekávané chování: vytvoří se v menu **položka ** M_SPECIALNI_OPRAVNENI. Zařazování jiné položky do menu fungovalo v pořádku.

Přikládám záznam.

[chybně_přiřazená_položka_do_menu.mkv](/uploads/df614963dcc0f8645cc2084f1c55147e/chybně_přiřazená_položka_do_menu.mkv)",Sklenarova Pavla,sklenarova_cgi,Sklenarova Pavla,sklenarova_cgi,No,No,,2021-02-09 11:00:58,2021-02-11 16:11:16,2021-02-11 16:11:16,,,"Bug,Medium",0,0
154,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/154,Editor číselníků - přidat editaci výjimek pro tabulky typu RUN,Closed,"Na základě workhopu s HA @kubala_cdt vznikl požadavek na doplnění editoru číselníků o správu výjimek RUN tabulek, které mohou byt zapisovány pomocí DBWRITE.
(@rysanek_cgi - překlopeno z Dokumentace do Issues)",Sklenarova Pavla,sklenarova_cgi,Sklenarova Pavla,sklenarova_cgi,No,No,,2021-02-09 11:19:18,2021-02-11 16:52:32,2021-02-11 16:52:32,,,"Feature,In Review,Medium",0,0
155,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/155,WF editor spadne a neulozi WF,Closed,PO vytvoreni noveho WF editor spadne a neulozi WF. viz zaznam![20210209-error-WFneuklada](/uploads/1dbb3d6557314f16451709d05d87e2d5/20210209-error-WFneuklada.mp4),Rysanek Karel,rysanek_cgi,Rysanek Karel,rysanek_cgi,No,No,,2021-02-09 18:59:51,2021-02-11 16:47:16,2021-02-11 16:47:16,,,"Bug,High,In Review",0,0
156,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/156,Service selector - Chyba Object reference při přesouvání položek v podadresáři,Closed,"V service selectoru je problém při přesouvání položek v podadresáři menu - objeví se hláška Object reference... a položka se přesune až po uložení. Není uživatelský standard odpočítávat pro přesun položky počet kliků na tlačítko.

Přikládám záznam.

[2021-02-10_08-38-16.mkv](/uploads/6652c055c5e606ac9463006c0c903b79/2021-02-10_08-38-16.mkv)",Sklenarova Pavla,sklenarova_cgi,Sklenarova Pavla,sklenarova_cgi,No,No,,2021-02-10 08:47:33,2021-02-11 16:14:14,2021-02-11 16:14:14,,,"Bug,Low",0,0
157,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/157,pristup na stanici CDT0000PCENT308 10.30.190.208,Open,"Žádám o RDP přístup na stanici CDT0000PCENT308 (10.30.190.208) pro testovací účely aplikace TPI, ověření přístupu z konkrétní stanice pro

pro uživatele CDTTEST\sklenarova

Děkuji.",Sklenarova Pavla,sklenarova_cgi,Jan Mracek,mracek,No,No,,2021-02-10 10:34:36,2021-02-10 10:34:36,,,,"Feature,Medium",0,0
158,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/158,update zaznamu v jednovrstvovych tabulkach,Closed,"'Potrebujeme provest update zaznamu do jedne vrstvy, obdobne jako jsme dnes provedli na TPI_UZIVATEL. Tj. do vrstvy pro jednovrstvove tabulky. Jsou to tyto tabulky:

- POM_SF_SECURITY_ALLOWED 
- R_UZIVATEL_ROLE
- R_ORG_ROLE
- R_ROLE_ORG_ROLE

Nemam na primy update zaznamu prava, mohl bys to, prosim, provest? Dekuji.",Rysanek Karel,rysanek_cgi,Sklenarova Pavla,sklenarova_cgi,No,No,,2021-02-10 17:27:36,2021-02-12 10:05:52,2021-02-12 10:05:52,,,Feature,0,0
159,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/159,Odstavená aplikace TPIDB,Closed,Od dnešního rána je podle semaforu odstavená aplikace TPIDB.,Rysanek Karel,rysanek_cgi,Kubala Milan,kubala_cdt,No,No,,2021-02-12 13:30:57,2021-02-15 08:22:09,2021-02-15 08:22:09,,,"Bug,High,In Review",0,0
160,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/160,Nejde otevrit obrazovka TPI-Organizacni role,Closed,"Pokus o otevreni TPI-Organizacni role konci 
```
Chyba
DB Error: not specified - code:1403
```

viz session `4333400090`",Rysanek Karel,rysanek_cgi,Sklenarova Pavla,sklenarova_cgi,No,No,,2021-02-12 17:02:04,2021-02-15 09:16:22,2021-02-15 09:16:22,,,"Bug,In Review,Medium",0,0
161,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/161,TPI aplikace - Přidání položky Uživatelé do oblíbených položek,Open,"Při přidání položky Uživatelé do sekce Oblíbené se mi tato položka přidá dvakrát. Při pokusu o odebrání jedné z těchto duplicit se odstraní obě najednou. Namátkově jsem otestovala i ostatní položky, ty jsou OK. Prosím o prověření.

Přidávám záznam.

[2021-02-15_09-20-29.mkv](/uploads/a7a6d3977a417002d7860b73654775d7/2021-02-15_09-20-29.mkv)",Sklenarova Pavla,sklenarova_cgi,Peter Lipovsky,lipovsky_goodatit,No,No,,2021-02-15 09:28:50,2021-02-15 09:33:04,,,,"Bug,Low",0,0
162,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/162,Obrazovka TPI app OFF,Open,"Pokud je TPI aplikace odstavena, bylo by hezké zobrazit uzivatelovi na adrese aplikace informaci o (docasnem) odstavení aplikace.",Rysanek Karel,rysanek_cgi,Kubala Milan,kubala_cdt,No,No,,2021-02-15 15:32:16,2021-02-16 11:19:39,,,,"Feature,Low",0,0
163,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/163,Hláška v aplikaci při odstavení,Closed,Prosíme o vložení hlášky o odstavené aplikaci do aplikace - stačí statická html stránka,Sklenarova Pavla,sklenarova_cgi,Sedivy Vaclav,sedivy_goodatit,No,No,,2021-02-15 15:34:03,2021-02-15 17:42:25,2021-02-15 17:42:25,,,"Feature,Low",0,0
164,https://gitlab.cdt.cz/tpi/cgi/issues/-/issues/164,CREATE_TASK error 904,Open,"Při vytváření Tasku pomocí následujícího makra:

```
 @CREATE_TASK(
        'STD Report DONE.'
       ,'Report je hotovy na tomto odkazu.'
       ,:RUN_STD_REPORT_ID
       ,1800020
       ,'admin1' 
       ,'STANDARDNI_REPORT'     
      )
```

Dochází k chybě 
```
Chyba
WF cannot be played[err_code=904].
```
Není jasné, zda tato chyba nesouvisí s definicí kategorie v M_CIS_TASKLIST_OBLAST, kde jsme definovali kategorii `STANDARDNI_REPORT` společně s HA a snad tudíž korektně.

Viz session=4451400090",Rysanek Karel,rysanek_cgi,Rysanek Karel,rysanek_cgi,No,No,,2021-02-16 16:16:59,2021-02-18 09:26:22,,,,"Bug,High,In Review,In Scope",0,0
